1679489	1048989	483973	156441	836545	2286607	2204740	1606901	820503	738715	1951191	509519	2811475	108161	476882	2770688	1894190	116884	1853840	821810	2525890	2403278	1920138	1985886	3479	2067883	150991	2166292	1601669	2699509	1274207	561514	1012090	1020349	1749729	1471347	619524	2683983	2438223	251081	
1466450	868573	1057020	1188098	8476	1106388	1974903	492402	2032585	975877	410635	508951	1582212	648552	2524492	1418744	1156778	2557670	2483939	772047	2148361	747654	518324	1436226	1346196	395918	961155	658183	846650	2141231	19855	28225	896624	1175278	921388	1789976	2289744	1224832	1396917	4259	
1466450	868573	1057020	1188098	8476	1106388	1974903	492402	2032585	975877	410635	508951	1582212	648552	2524492	1418744	2557670	2483939	772047	2148361	747654	518324	1436226	1346196	395918	961155	658183	846650	2141231	19855	28225	896624	1175278	921388	1789976	2289744	1224832	1396917	4259	1757520	
1466450	1057020	1188098	8476	1106388	1974903	492402	2032585	975877	410635	508951	1582212	648552	2524492	1418744	2557670	2483939	772047	2148361	747654	518324	1436226	1346196	395918	961155	658183	846650	2141231	19855	28225	896624	1175278	921388	1789976	2289744	1224832	1396917	4259	1757520	1700220	
1466450	1057020	1188098	8476	1106388	1974903	492402	2032585	975877	410635	508951	1582212	648552	2524492	1418744	2557670	2483939	2148361	747654	518324	1436226	1346196	395918	961155	658183	846650	2141231	19855	28225	896624	1175278	921388	1789976	2289744	1224832	1396917	4259	1757520	1700220	1806759	
1466450	1057020	1188098	8476	1106388	1974903	492402	2032585	975877	410635	508951	1582212	648552	2524492	1418744	2557670	2483939	2148361	747654	518324	1436226	1346196	395918	961155	846650	2141231	19855	28225	896624	1175278	921388	1789976	2289744	1224832	1396917	4259	1757520	1700220	1806759	2748898	
2524036	2381803	669641	3431187	3124688	1578603	1480560	2563772	2635284	2115948	1540846	2331880	104112	2464228	2216513	2022490	4342	2762490	1848535	407125	15764	2053707	875221	1597257	2718358	2064060	754394	2396840	1677876	1746416	633374	1092179	898747	1949228	2277676	1623312	1558130	1427184	184799	980043	
4342	1578603	2563772	2762490	1848535	2635284	407125	15764	2115948	2053707	875221	1597257	2718358	2064060	1540846	2524036	2396840	2331880	104112	1480560	2464228	1677876	1746416	633374	1092179	898747	1949228	2277676	1623312	1558130	1427184	184799	2216513	2022490	980043	0	0	0	0	0	
4342	1578603	2563772	2762490	1848535	2635284	407125	15764	2115948	2053707	875221	1597257	2718358	1540846	2524036	2396840	2331880	104112	1480560	2464228	1677876	1746416	633374	1092179	898747	1949228	2277676	1623312	1558130	1427184	184799	2216513	2022490	980043	0	0	0	0	0	0	
4342	1578603	2563772	2762490	1848535	2635284	407125	15764	2115948	2053707	875221	1597257	2718358	1540846	2524036	2396840	2331880	104112	1480560	2464228	1677876	1746416	633374	1092179	898747	1949228	2277676	1623312	1558130	1427184	184799	2216513	2022490	0	0	0	0	0	0	0	
4342	1578603	2563772	2762490	1848535	2635284	407125	15764	2053707	875221	1597257	2718358	1540846	2524036	2396840	2331880	104112	1480560	2464228	1677876	1746416	633374	1092179	898747	1949228	2277676	1623312	1558130	1427184	184799	2216513	2022490	0	0	0	0	0	0	0	0	
393941	1902043	1837267	2754875	134119	4811	1119098	660739	136663	596217	2365864	1645036	1449292	2629017	1122475	2564729	271497	730563	1845269	731992	2501643	1191140	602095	864617	2306872	1390232	1128178	1325377	997863	998336	1850614	605465	2572959	672496	410829	281386	2051713	2510468	1987112	939256	
393941	1902043	1837267	2754875	134119	4811	1119098	660739	136663	596217	2365864	1645036	1449292	2629017	1122475	2564729	271497	730563	1845269	731992	2501643	1191140	602095	864617	2306872	1390232	1128178	1325377	997863	998336	1850614	605465	2572959	672496	410829	281386	2051713	2510468	1987112	939256	
393941	1902043	1837267	2754875	134119	4811	1119098	660739	596217	2365864	1645036	1449292	2629017	1122475	2564729	271497	730563	1845269	731992	2501643	1191140	602095	864617	2306872	1390232	1128178	1325377	997863	998336	1850614	605465	2572959	672496	410829	281386	2051713	2510468	1987112	939256	1530504	
393941	1902043	1837267	2754875	134119	4811	1119098	660739	596217	2365864	1645036	1449292	2629017	1122475	2564729	271497	730563	1845269	731992	2501643	1191140	602095	864617	2306872	1390232	1128178	1325377	997863	998336	1850614	605465	2572959	672496	410829	281386	2051713	2510468	1987112	939256	1530504	
393941	1902043	1837267	2754875	134119	4811	1119098	660739	596217	2365864	1645036	1449292	2629017	1122475	2564729	271497	730563	1845269	2501643	1191140	602095	864617	2306872	1390232	1128178	1325377	997863	998336	1850614	605465	2572959	672496	410829	281386	2051713	2510468	1987112	939256	1530504	416695	
1203341	29246	559186	1093039	907836	2294632	1313156	2755028	921418	1643002	1511933	5110	398516	1971894	1579239	72870	1121685	728881	401362	206744	2763019	665939	273116	1781328	1455009	996306	1587553	2768726	606332	606324	2180269	1525511	740301	2642830	940144	2054336	809200	1859126	614810	418265	
2294632	1313156	2755028	921418	1643002	1511933	5110	398516	1971894	1579239	72870	1121685	728881	401362	206744	2763019	665939	273116	1781328	1455009	996306	1587553	2768726	606332	606324	2180269	1525511	740301	2642830	940144	2054336	1203341	1859126	614810	418265	745963	615918	2385420	2058380	1141669	
2294632	1313156	2755028	921418	1643002	1511933	5110	398516	1971894	1579239	72870	1121685	728881	401362	206744	2763019	665939	273116	1781328	1455009	996306	1587553	2768726	606332	606324	2180269	1525511	740301	2642830	940144	2054336	1203341	1859126	614810	418265	745963	615918	2385420	2058380	1141669	
2294632	1313156	2755028	921418	1643002	1511933	5110	398516	1971894	1579239	72870	1121685	728881	401362	206744	2763019	665939	273116	1781328	1455009	996306	1587553	2768726	606332	606324	2180269	1525511	740301	2642830	940144	2054336	1203341	1859126	614810	418265	745963	615918	2385420	2058380	1141669	
2294632	1313156	2755028	921418	1643002	1511933	5110	398516	1971894	1579239	72870	1121685	728881	401362	206744	2763019	665939	273116	1781328	996306	1587553	2768726	606332	606324	2180269	1525511	740301	2642830	940144	2054336	1203341	1859126	614810	418265	745963	615918	2385420	2058380	1141669	1993940	
1116354	6037	2365935	2761102	2371593	602282	931326	866649	16103	150376	1203976	2712789	223941	96642	1538604	293498	2194177	1081638	2001227	1545399	892386	894237	2403372	1879756	243320	2209749	2669163	1751892	1034987	315029	2544480	910009	910355	2681273	191620	260313	0	0	0	0	
1116354	6037	2365935	2761102	2371593	602282	931326	866649	16103	150376	1203976	2712789	223941	96642	1538604	293498	2194177	1081638	2001227	1545399	892386	894237	2403372	1879756	243320	2209749	2669163	1751892	1034987	315029	2544480	910355	2681273	191620	260313	0	0	0	0	0	
1116354	6037	2365935	2761102	2371593	602282	931326	866649	16103	150376	1203976	2712789	223941	96642	1538604	293498	2194177	1081638	2001227	1545399	892386	894237	2403372	1879756	243320	2209749	2669163	1751892	1034987	315029	2544480	2681273	191620	260313	0	0	0	0	0	0	
1116354	6037	2365935	2761102	602282	931326	866649	16103	150376	1203976	2712789	223941	96642	1538604	293498	2194177	1081638	2001227	1545399	892386	894237	2403372	1879756	243320	2209749	2669163	1751892	1034987	315029	2544480	2681273	191620	260313	0	0	0	0	0	0	0	
1116354	6037	2365935	2761102	602282	931326	866649	16103	150376	1203976	2712789	96642	1538604	293498	2194177	1081638	2001227	1545399	892386	894237	2403372	1879756	243320	2209749	2669163	1751892	1034987	315029	2544480	2681273	191620	260313	0	0	0	0	0	0	0	0	
